t_half_A,T_A,tau_B,k_intC,k_synC,eta,f_E,k_rec0_R4,E_V,false_R5,peak_V,auc_V
0.8099152863179702,0.12607949873141128,1.7224311997980624,119.52848658336902,4.253748053904045,1.4234034062501304e-07,0.9773204206486914,5.617868444437058,-0.0020886744456229955,0.7826189489439408,47897074.77885411,267692933.41432843
0.4560083569474452,0.49569255796255407,0.3527465112047767,338.06200299363286,13.371108184254116,1.1650734687073368e-07,0.32536398145249124,6.18101203915951,1.1568964731867304e-05,0.8045870853141939,57905760.92016582,267131884.94261006
0.08563482062301156,0.3158323002058076,0.10262243164633911,307.3512367596498,27.24128645530801,4.416869908113799e-05,0.23799410648687158,11.945078045991458,0.16545256422244026,0.8097713465645308,40708369.13238718,222936808.7413722
0.2868484802601291,0.6270586001729934,1.1027564578322093,180.31582872130227,2.1071006162339883,8.032513021001354e-06,0.9650854263852804,10.668389339274315,0.12084338320009447,0.7902039176626412,9601596.414399559,234853481.21714154
0.33118410139936527,0.6771926693874264,1.9946407494023526,244.95600760472183,14.294762360155316,1.0214751330128925e-07,0.73665064595421,5.801037623737198,1.007022089161147e-06,0.7823209461067355,57902941.901017144,267134706.4068686
0.07492423522334574,0.6541436996696327,2.2914248049411605,177.37510464451384,12.335039962159653,1.1856648019416857e-05,0.4068820912850196,8.899534456575607,-0.024113528851986032,0.7785523681513352,35230099.787722245,273576542.35475874
0.012652568685976471,0.14619015016937104,2.349225706859931,394.59124030899693,6.145463953598329,2.8334471060590705e-07,0.32319888035470423,9.828682723058712,-0.0004391540325356935,0.7818255637410753,54401284.295540586,267252288.8193583
0.02157724961592747,0.7659290420488476,2.603229519900345,86.5362906551257,35.84316924563611,4.100780364854543e-06,0.5260270776866308,19.995156703884327,-0.011726593609552305,0.7733852502467057,38652760.3419125,270267558.71333814
0.4119994432886762,0.08335866911582378,1.7596135809933287,254.8388380767117,28.432414345199398,9.94911537490707e-06,0.12411688576395793,5.610665635664542,0.08859837419867389,0.7856072877944001,48987975.4738482,243467250.9040476
0.00799818631710942,0.5738187861267613,1.3499742699864434,321.3930852669643,15.156339319901267,1.2499573708391254e-05,0.28801321528547597,8.72796846504099,-0.02084393511655569,0.7900679532407271,41587244.32532587,272703119.5126442
0.3002326010362514,0.6955152503258053,0.8153047004424037,355.36003513964147,36.71228419423128,1.2903982171383687e-07,0.7676856446600275,15.703244242105947,6.50130862789311e-06,0.7970075561915635,57881140.14164831,267133238.69075817
0.3140040845979072,0.22239278702412113,0.16237570664692302,228.3520541654104,25.54435040017216,1.217273533803893e-06,0.6370901116724923,10.546232704415065,-0.024265088431958848,0.807403301309875,28454609.90539759,273617029.21947944
1.537672974092501,0.13833617184432095,2.9064662337291893,336.29203529781154,39.269818366190314,2.2822852161726823e-07,0.21839716651729846,9.440932787803026,0.00032029261424615374,0.77739681119823,57316556.37222349,267049414.0580555
